model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_pok,1,23,1.7523540057698075,1.7710120288693174,0.3564,0.35312
vit_pok,1,24,1.7484340460932986,1.7430850243081852,0.35564,0.36564
vit_pok,1,25,1.7469520386384458,1.7677275654004545,0.3566,0.34864
vit_pok,1,26,1.7370252901194048,1.74260263661949,0.36156,0.36248
vit_pok,1,27,1.7344823327599739,1.7715665758872519,0.3636,0.35468
vit_pok,1,28,1.7360477684711924,1.7306987722309268,0.36108,0.3648
vit_pok,1,29,1.7264412909137958,1.7431766171844638,0.36348,0.36276
vit_pok,1,30,1.7204447619769039,1.7326426366154029,0.3664,0.36844
vit_pfk,0,1,2.158289689190534,2.0825156557316684,0.17656,0.21316
vit_pfk,0,2,2.0739911691266664,2.056183621591451,0.21492,0.21784
vit_pfk,0,3,2.045752429840516,2.0467676125010668,0.22784,0.22824
vit_pfk,0,4,2.035828931599247,2.028009060694247,0.2368,0.23828
vit_pfk,0,5,2.0239851450433535,2.0129461835841744,0.2398,0.2432
vit_pfk,0,6,2.0049255934296824,2.0037761330604553,0.24656,0.24992
vit_pfk,0,7,1.9923813823534517,1.9794217944145203,0.2524,0.26716
vit_pfk,0,8,1.9730152822270686,1.9702241469402701,0.26476,0.27068
vit_pfk,0,9,1.964634780372892,1.9516825621225395,0.27136,0.28084
vit_pfk,0,10,1.9551773077371168,1.9468084847440525,0.27336,0.28264
vit_pfk,0,11,1.940668754431666,1.9349025895400924,0.28368,0.28828
vit_pfk,0,12,1.931828217238796,1.9381639464777343,0.28396,0.27976
vit_pfk,0,13,1.9168304855726204,1.9234261749958506,0.29028,0.288
vit_pfk,0,14,1.912172229314337,1.9244417353552215,0.29388,0.29188
vit_pfk,0,15,1.906935130455056,1.8979846695247962,0.29288,0.29972
vit_pfk,0,16,1.8950676279408591,1.8955504991570298,0.29708,0.30152
vit_pfk,0,17,1.8904942438310506,1.8847825965102838,0.30452,0.30492
vit_pfk,0,18,1.8796504322363405,1.8867657719826212,0.30824,0.3076
vit_pfk,0,19,1.8807641243448063,1.8907712734475428,0.3098,0.30068
vit_pfk,0,20,1.867377837093509,1.900055662101629,0.31072,0.3018
vit_pfk,0,21,1.8693550241236785,1.8839488576869576,0.30828,0.29944
vit_pfk,0,22,1.855985010156826,1.8506231952686698,0.31416,0.31928
vit_pfk,0,23,1.852687724999019,1.8723063864270035,0.31744,0.31088
vit_pfk,0,24,1.844229914095937,1.831084810349406,0.31876,0.3282
vit_pfk,0,25,1.8369822246687753,1.9034502323792906,0.32088,0.27716
vit_pfk,0,26,1.8311196237194294,1.818732658211066,0.3268,0.335
vit_pfk,0,27,1.8290299323140358,1.875575411684659,0.32852,0.311
vit_pfk,0,28,1.8242628756834536,1.8521458828935817,0.33052,0.31476
vit_pfk,0,29,1.8158885909586537,1.8268942802536243,0.33344,0.32888
vit_pfk,0,30,1.7992806945528304,1.8231971841685626,0.33924,0.32688
vit_pfk,1,1,2.21995086450966,2.1174204598884194,0.1578,0.19784
vit_pfk,1,2,2.089304188684541,2.075479059195032,0.20576,0.217
vit_pfk,1,3,2.051784710008271,2.0389820659647184,0.22684,0.22848
vit_pfk,1,4,2.0327095152163994,2.0287215393416735,0.23692,0.2344
vit_pfk,1,5,2.023714442034157,2.012803249821371,0.24036,0.24344
vit_pfk,1,6,2.0019852944782803,1.9888489398421074,0.25128,0.2594
vit_pfk,1,7,1.9926250467495041,1.968598452757816,0.25724,0.27176
vit_pfk,1,8,1.9697865235562226,1.956169420359086,0.26904,0.28348
vit_pfk,1,9,1.9456526643159437,1.950121981148817,0.28084,0.28264
vit_pfk,1,10,1.9370124297482627,1.9019204445031224,0.28124,0.29548
vit_pfk,1,11,1.9076460283629748,1.8940305405733537,0.29328,0.3018
vit_pfk,1,12,1.8991317974061381,1.9124327228993785,0.29736,0.28304
vit_pfk,1,13,1.8841770121029444,1.87508958821394,0.30096,0.30532
vit_pfk,1,14,1.8670125232667338,1.8921250481994785,0.30672,0.30412
vit_pfk,1,15,1.863479692108777,1.8856139286440246,0.309,0.30748
vit_pfk,1,16,1.8570534124666331,1.8465659393339742,0.31192,0.3244
vit_pfk,1,17,1.850316079903622,1.834769326813367,0.31816,0.33
vit_pfk,1,18,1.8442183836382262,1.8358295748428421,0.31708,0.3292
vit_pfk,1,19,1.834262841818284,1.8272506527754726,0.32188,0.334
vit_pfk,1,20,1.8260265381968752,1.8294976177264233,0.3324,0.32828
vit_pfk,1,21,1.8232774503377018,1.8345312841084538,0.32944,0.33756
vit_pfk,1,22,1.8128793659258862,1.8161143143566287,0.33264,0.33736
vit_pfk,1,23,1.8054427194352052,1.8118270556537472,0.33804,0.342
vit_pfk,1,24,1.811339026202961,1.835055148723174,0.33576,0.33944
vit_pfk,1,25,1.8073924761645648,1.8057721622136174,0.33872,0.34132
vit_pfk,1,26,1.7944390804183727,1.810425075341244,0.34268,0.33552
vit_pfk,1,27,1.79487066731161,1.8528907092250124,0.34168,0.33704
vit_pfk,1,28,1.782915323972702,1.8475760203235003,0.34676,0.32628
vit_pfk,1,29,1.7875253102000879,1.812637866151576,0.34412,0.33952
vit_pfk,1,30,1.7798048762642606,1.799073505158327,0.3476,0.34352
vit_base,0,1,2.214857447512296,2.088573554340674,0.16336,0.217
vit_base,0,2,2.022442269081972,1.9669779995266272,0.25052,0.28028
vit_base,0,3,1.9235526414550081,1.9025002030693754,0.29484,0.31452
vit_base,0,4,1.8645731125559126,1.8321194867698514,0.3246,0.33856
vit_base,0,5,1.8034234947087813,1.7798689628133968,0.35172,0.35776
vit_base,0,6,1.747399954771509,1.7305665679123936,0.37488,0.37556
vit_base,0,7,1.697350410782561,1.682833958645256,0.39004,0.39596
vit_base,0,8,1.6559286719682265,1.6475770546465505,0.40312,0.40412
vit_base,0,9,1.6198745418568046,1.6162271688179093,0.41664,0.41636
vit_base,0,10,1.591448767452824,1.6031022880758559,0.42924,0.41672
vit_base,0,11,1.5709224130426134,1.5825491809115118,0.43256,0.4284
vit_base,0,12,1.542633829676375,1.5586380970721343,0.4412,0.44016
vit_base,0,13,1.5185579450763003,1.5455328955942271,0.45048,0.439
vit_base,0,14,1.4990255680619453,1.5278461095021696,0.45892,0.44744
vit_base,0,15,1.4795957736823024,1.5323685632676494,0.46352,0.44764
vit_base,0,16,1.472476416704606,1.4930320692305663,0.46948,0.45848
vit_base,0,17,1.4516084400974973,1.4859353279580876,0.47396,0.46148
vit_base,0,18,1.4341921185960576,1.4667420143983803,0.48164,0.4716
vit_base,0,19,1.4194781530876548,1.4629897420503655,0.48412,0.47268
vit_base,0,20,1.406100226908314,1.461415827882533,0.48788,0.478
vit_base,0,21,1.390419030067872,1.4623855601768105,0.49488,0.46876
vit_base,0,22,1.3796671075480325,1.4825987791528508,0.4986,0.4764
